"","UserID","Gender","Casino_max_stakes","Casino_mean_bets","Casino_mean_Stakes","Casino_mean_Winnings","Casino_Recency_bet","Continent"
"2368",1353231,1,250,15,105.67,76.67,0,"Europe"
"2369",1353235,1,598,40,598,391.5,0,"Europe"
"2370",1353240,1,203,3.6,70.75,65.8,0,"Europe"
"2371",1353324,1,1876,45.25,558.62,496.31,0,"Europe"
"2372",1353326,1,2,2,2,0,0,"Asia"
"2373",1353348,0,455,4.21,162.64,155.04,0,"Europe"
"2374",1353349,0,36.9,5,36.9,58.27,0,"Europe"
"2375",1353363,1,298,134,298,242.5,0,"Europe"
"2376",1353365,1,15.5,7.5,10,11.5,208,"Europe"
"2377",1353374,0,1322,19,676,496.25,99,"Europe"
"2378",1353381,1,370.5,120.86,166.57,152.79,11,"Europe"
"2379",1353385,1,570,32,570,420,0,"Europe"
"2380",1353388,1,725,18,725,425,0,"Asia"
"2381",1353389,1,89,78.8,44.55,31.55,0,"Europe"
"2382",1353394,1,487.5,110.5,153.12,147,204,"Europe"
"2383",1353403,1,600,1.5,300,105,0,"Europe"
"2384",1353411,1,312.03,7.5,156.01,164.2,0,"Europe"
"2385",1353417,1,28,28,28,24,0,"Asia"
"2386",1353446,1,12,4.67,4.67,4,0,"Europe"
"2387",1353467,1,548.5,33.9,29.91,27.89,0,"Europe"
"2388",1353476,1,688,87.36,148.1,139.62,2,"Europe"
"2389",1353490,1,472,54.4,193.5,175.4,155,"Europe"
"2390",1353510,1,917,65.07,244.2,237.47,0,"Europe"
"2391",1353540,1,183,25.33,86.67,65.33,0,"Europe"
"2392",1353541,1,631.75,202,262.36,250.98,0,"Europe"
"2393",1353543,1,3856,3.18,1129.81,1124.82,0,"Europe"
"2394",1353551,1,2036,5.5,695.98,692.17,0,"Europe"
"2395",1353559,1,2329.16,4.25,516.84,433.03,0,"Europe"
"2396",1353561,1,17703,827.95,4867.49,4909.93,17,"Europe"
"2397",1353570,1,8357,3,1946.89,1872.67,0,"Europe"
"2398",1353577,1,531.5,11,265.75,251,0,"Europe"
"2399",1353582,1,4929,451.18,804.09,779,0,"Europe"
"2400",1353612,1,450,182.75,261.5,253.75,0,"Asia"
"2401",1353622,1,48,1,48,43.5,0,"Europe"
"2402",1353632,1,331,40,331,291,0,"Europe"
"2403",1353638,0,23519.75,119.95,1457.99,1480.59,0,"Europe"
"2404",1353642,0,726.4,70.2,221.69,217.09,0,"Africa"
"2405",1353656,1,18894.5,461.6,2877.78,2778,80,"Europe"
"2406",1353672,1,741,37.64,201.61,201.79,0,"Europe"
"2407",1353673,1,11941,216.44,4414.03,4342.84,0,"Europe"
"2408",1353677,1,847,286.83,336.67,329.17,0,"Europe"
"2409",1353678,1,1,4,1,0,0,"Asia"
"2410",1353697,1,1661.77,102.62,566.96,514.54,83,"Europe"
"2411",1353706,1,10,2,10,0,0,"Europe"
"2412",1353708,1,2,2,2,0,0,"Asia"
"2413",1353721,1,492,7.5,160.34,159.24,0,"Europe"
"2414",1353730,1,3638.1,6,1832.05,1768.6,0,"Europe"
"2415",1353740,1,123213.5,1006,62554.75,62305,0,"Europe"
"2416",1353745,1,8062,100.08,2086.29,2025.58,150,"Europe"
"2417",1353751,1,275.82,98,214.96,134.97,229,"Europe"
"2418",1353754,1,75,15,75,57.5,0,"Europe"
"2419",1353757,1,68.55,2.12,17.69,12.89,0,"Europe"
"2420",1353778,1,1119.25,83.13,315.16,290.53,5,"Europe"
"2421",1353790,1,5526,230.33,3203.67,3355,0,"Europe"
"2422",1353792,1,114.5,109,90.69,72.19,0,"Europe"
"2423",1353824,1,23180,422.92,3609.29,3530.2,0,"Europe"
"2424",1353846,1,2230.5,211,2230.5,1813.5,0,"Europe"
"2425",1353884,1,137.35,132,137.35,88.35,0,"Europe"
"2426",1353887,1,77.65,3.2,25.5,25.24,0,"Europe"
"2427",1353891,1,2394,735.67,1084.83,987.5,0,"Europe"
"2428",1353895,1,65,34.75,37.88,33.88,0,"Europe"
"2429",1353930,1,6251.5,198.75,2981.55,2872.88,27,"Europe"
"2430",1353934,1,112,16,112,62.5,0,"Europe"
"2431",1353940,1,717,33.75,249.25,227.62,0,"Europe"
"2432",1353949,1,1.25,5,1.25,0.25,0,"Europe"
"2433",1353952,1,871,75,868,803,0,"Europe"
"2434",1353960,1,46,18,23.5,18.75,0,"Asia"
"2435",1353992,1,63,41,63,90,0,"Europe"
"2436",1354024,1,7661,387.33,4420,4315.33,0,"Europe"
"2437",1354029,1,187,60.25,63,54.25,0,"Europe"
"2438",1354051,1,372.23,124.33,133.28,98.23,175,"Europe"
"2439",1354067,0,60,6,60,40,0,"Europe"
"2440",1354074,1,786,10,122.38,91.5,0,"Europe"
"2441",1354083,1,23,16,23,15,0,"Europe"
"2442",1354105,1,18,8,9.33,6.83,221,"Europe"
"2443",1354136,1,11.5,12,11.5,6.5,0,"Europe"
"2444",1354149,1,1092,79,392.5,379.67,0,"Europe"
"2445",1354161,1,2.75,7,2.75,0.75,0,"Europe"
"2446",1354176,1,1632,5.5,363.79,359.11,0,"Europe"
"2447",1354177,1,108,69,108,95,0,"Europe"
"2448",1354188,1,215.42,160.36,109.17,93.59,1,"Europe"
"2449",1354227,1,17,14,17,0,0,"Europe"
"2450",1354230,0,2,2,2,0,0,"Europe"
"2451",1354233,1,268,99,158.67,143.17,0,"Asia"
"2452",1354258,1,158.29,205,158.29,128.7,0,"Europe"
"2453",1354261,1,99.6,18,49.8,79.8,0,"Europe"
"2454",1354290,1,1526,45,1526,1503,0,"Europe"
"2455",1354305,1,117,28.33,32.67,30.58,0,"Asia"
"2456",1354314,1,305,103,235,200.5,0,"Europe"
"2457",1354320,1,0.73,5,0.73,0,0,"Europe"
"2458",1354338,1,135.08,227,91.6,79.13,0,"Europe"
"2459",1354342,1,105.25,82.67,72.08,72.75,224,"Europe"
"2460",1354347,1,1305,80,757.1,698.3,0,"Europe"
"2461",1354368,1,4,4,4,3,0,"Asia"
"2462",1354372,1,48,5.5,29,30,0,"Europe"
"2463",1354378,1,25.54,7,25.54,16.8,48,"Europe"
"2464",1354381,1,0,3,0,0,0,"Europe"
"2465",1354416,1,2,2,2,0,0,"Europe"
"2466",1354421,1,610,22.5,134.67,107,0,"Europe"
"2467",1354436,1,20,4,20,15,0,"Europe"
"2468",1354438,1,736,173,307.5,268.38,0,"Europe"
"2469",1354446,1,212.5,81,80.83,73.5,0,"Europe"
"2470",1354454,1,227.5,75.5,157.88,128.5,0,"Europe"
"2471",1354457,1,304.5,94.2,114.8,109,0,"Europe"
"2472",1354471,1,360,123,159,180.33,0,"Europe"
"2473",1354474,1,691.5,64.2,207.1,202,0,"Europe"
"2474",1354482,1,999,2.88,89.1,73.82,0,"Europe"
"2475",1354508,0,1674.5,5.85,224.04,214.95,75,"Europe"
