"","UserID","Gender","max_stakes","mean_stakes","mean_bets","mean_winnings","LOS","Continent"
"3620",1359607,0,2315.66,407.67,502.96,377.56,146,"Europe"
"3621",1359608,0,5,5,1,0,228,"Europe"
"3622",1359625,0,113,33.38,34,27.38,219,"Europe"
"3623",1359627,0,2202.75,181.48,3,170.56,224,"Europe"
"3624",1359629,1,10.5,10.5,11,11.32,196,"Europe"
"3625",1359635,0,2,2,2,0,223,"Europe"
"3626",1359639,0,260.56,151.89,68.5,118.35,24,"Europe"
"3627",1359644,0,49.5,49.5,97,39.75,26,"Europe"
"3628",1359645,0,54,54,55,45.5,225,"Asia"
"3629",1359649,0,118,118,118,89.5,168,"Europe"
"3630",1359655,0,88.1,83.8,290,75.81,183,"Europe"
"3631",1359656,0,144.65,144.65,63,113.46,14,"Europe"
"3632",1359657,0,113.54,113.54,55,107.44,168,"Europe"
"3633",1359671,0,3.54,3.54,6,0.59,201,"Asia"
"3634",1359672,0,1006.9,461.47,14.5,467.55,201,"Europe"
"3635",1359676,0,87,40.29,6.86,46.14,215,"Europe"
"3636",1359680,0,1260,235.99,619.62,221.15,85,"Europe"
"3637",1359682,0,767,169.5,18.17,154.25,228,"Europe"
"3638",1359690,0,6856,2995.25,4.75,2816.25,220,"Europe"
"3639",1359730,0,3448.15,1909.2,148,1681.45,228,"Europe"
"3640",1359746,0,23062,6744.46,394.71,6721.03,99,"Oceania"
"3641",1359749,1,477,194.83,42.33,188.17,127,"Europe"
"3642",1359751,0,500.5,170.26,51.78,179.85,174,"Europe"
"3643",1359766,0,1498,148.02,8.89,170.72,49,"Europe"
"3644",1359774,0,373.65,271.3,50.33,214.22,228,"Europe"
"3645",1359778,0,87,23.25,15.5,18.99,203,"Europe"
"3646",1359784,0,4,1.5,1.25,0.5,163,"Europe"
"3647",1359793,1,1,1,2,0.82,227,"Europe"
"3648",1359798,0,9318,1340.09,2.75,1318.47,1,"Europe"
"3649",1359800,0,3513.7,927.43,578.55,833.98,121,"Asia"
"3650",1359802,0,82,41.8,27.4,34.6,221,"Europe"
"3651",1359827,0,4043,1318.75,3.62,1238.25,203,"Europe"
"3652",1359832,0,173.5,173.5,367,143.5,5,"Asia"
"3653",1359846,0,120,53.57,10,60.29,102,"Europe"
"3654",1359847,0,11376,4776.1,370.67,4598.64,228,"Europe"
"3655",1359848,0,49.5,30.5,31.67,27.33,101,"Asia"
"3656",1359854,0,3312,2251,167,2021.17,225,"Europe"
"3657",1359880,0,150,150,22,130,228,"Europe"
"3658",1359893,0,252.25,76.81,190,64.49,84,"Europe"
"3659",1359895,0,128,64.5,3,39.25,227,"Europe"
"3660",1359897,0,50,50,5,20,150,"Europe"
"3661",1359928,0,557.5,110.66,80.15,106.64,34,"Europe"
"3662",1359953,1,870.5,220.47,60.67,191.49,225,"Europe"
"3663",1359954,0,26,26,17,21.35,228,"Europe"
"3664",1359960,0,274.5,43.89,1.24,47.37,12,"Europe"
"3665",1359961,0,81,36.67,31.33,37.17,185,"Asia"
"3666",1359965,0,507,507,403,450.5,216,"Europe"
"3667",1359967,0,160,160,57,201,171,"Europe"
"3668",1359972,0,2577,526.17,102.83,510.5,184,"Others"
"3669",1359976,0,145,54.25,21,48.75,193,"Europe"
"3670",1359979,0,91,91,9,30,62,"Asia"
"3671",1359989,0,25754.45,9510.33,699.75,8719.7,32,"Europe"
"3672",1360001,0,170.46,53.46,24.93,44.21,204,"Europe"
"3673",1360007,0,186.63,80.66,265.4,61.98,228,"Europe"
"3674",1360011,0,2,2,2,1,208,"Europe"
"3675",1360013,1,810,168.51,39.62,145.42,131,"Europe"
"3676",1360025,1,110.5,108.25,4,104.8,30,"Europe"
"3677",1360040,0,15175.41,2670.34,169,2514.81,1,"Europe"
"3678",1360042,0,14,14,12,9,220,"Europe"
"3679",1360053,0,189.4,45.24,8.56,30.55,174,"Europe"
"3680",1360071,0,1657,1264.5,231,1162.25,189,"Europe"
"3681",1360102,0,618.5,203.5,46.11,182.94,135,"Europe"
"3682",1360103,0,1254.39,279.01,276,252.69,218,"Europe"
"3683",1360104,0,106,29.25,17.6,31.4,153,"Europe"
"3684",1360106,0,68100,15660.15,117.65,15959.06,21,"Europe"
"3685",1360117,0,36.5,9.75,16.5,6.88,168,"Europe"
"3686",1360125,0,2711,1092.38,153.86,998.1,115,"Europe"
"3687",1360126,0,801,801,94,762,228,"Europe"
"3688",1360134,0,40,30,3,30,152,"Europe"
"3689",1360136,0,7564,2996.62,494.4,2801.45,228,"Europe"
"3690",1360147,0,639,218.02,36.42,195.28,152,"Europe"
"3691",1360152,0,9,9,6,8,225,"Asia"
"3692",1360162,0,899.98,300.39,86.5,272.38,16,"Europe"
"3693",1360171,0,240.18,83.33,64,75.03,204,"Asia"
"3694",1360174,0,7,7,14,4.5,112,"Asia"
"3695",1360175,0,505,103.75,35.38,90.47,192,"Europe"
"3696",1360186,1,0.8,0.8,1,0.66,226,"Europe"
"3697",1360226,0,20.83,12.32,16.67,11.96,226,"Europe"
"3698",1360229,0,12.1,4.42,18.5,2.67,41,"Europe"
"3699",1360240,1,30.55,16.77,8.5,12.38,228,"Europe"
"3700",1360251,0,528,422.5,429.67,401.33,206,"Europe"
"3701",1360256,0,863,298.22,86.22,305.89,91,"Asia"
"3702",1360280,0,11.5,11.5,16,3.9,148,"Asia"
"3703",1360286,0,339,129.72,459.64,119.51,224,"Europe"
"3704",1360293,0,64.89,32.27,154.5,26.44,228,"Europe"
"3705",1360308,1,113.5,113.5,112,93.5,227,"Europe"
"3706",1360347,0,587.59,286.41,28.25,218.8,168,"Europe"
"3707",1360356,0,9.5,9.5,15,4.5,157,"Europe"
"3708",1360374,0,153,73.05,166,55.4,8,"Asia"
"3709",1360377,0,101,34.6,35,30.4,3,"Asia"
"3710",1360380,1,0.5,0.23,1,0.19,208,"Europe"
"3711",1360389,0,450,450,28.5,385.05,19,"Europe"
"3712",1360400,0,30,30,21,15.6,6,"Asia"
"3713",1360412,0,72.5,35.43,1.29,35.29,11,"Europe"
"3714",1360414,0,8.29,8.29,9,6.5,86,"Europe"
"3715",1360421,1,172,59.73,3.57,56.57,152,"Europe"
"3716",1360426,1,12.8,12.8,1,10.56,175,"Europe"
"3717",1360427,0,1245,894.5,237,1039,221,"Europe"
"3718",1360439,0,87.17,67.23,43.67,54.51,101,"Europe"
"3719",1360452,1,1,0.58,1,0.49,2,"Europe"
"3720",1360455,0,9431.5,744.26,82.32,709.64,149,"Europe"
"3721",1360458,0,179.7,51.3,25.5,27.48,203,"Europe"
"3722",1360468,0,13,13,10,3,209,"Asia"
"3723",1360475,1,2,0.93,0.67,0.76,180,"Asia"
"3724",1360477,1,323.33,116.63,57.33,91.48,165,"Europe"
"3725",1360486,0,10,10,2,0,228,"Europe"
"3726",1360499,0,88.15,51.29,57.5,99.19,1,"Asia"
"3727",1360500,0,10,10,2,0,206,"Europe"
"3728",1360506,0,953,476.5,4,412.25,221,"Europe"
"3729",1360512,0,147.8,51.41,73.25,43.5,60,"Europe"
"3730",1360517,0,25.94,9.82,12.5,8.12,1,"Europe"
"3731",1360529,0,951.8,434.12,491.5,402.05,203,"Europe"
"3732",1360551,1,44,21.83,7.5,19,142,"Europe"
"3733",1360557,0,832,401.12,8.5,343,197,"Europe"
"3734",1360558,0,9.5,9.5,15,11.7,199,"Europe"
"3735",1360567,0,137.62,45.96,36.26,35.47,169,"Europe"
"3736",1360580,0,89,37.21,38.33,30.87,139,"Europe"
"3737",1360583,0,142,67.57,3.5,57.14,222,"Europe"
"3738",1360584,0,363.01,108.79,169.86,101.64,226,"Asia"
"3739",1360588,0,345,345,31,207.01,204,"Europe"
"3740",1360590,0,14,14,1,13,174,"Europe"
"3741",1360601,0,298,298,149,300,221,"Europe"
"3742",1360616,0,72,72,10,12.5,223,"Europe"
"3743",1360619,0,105,55,2,66.67,138,"Europe"
"3744",1360623,0,40.25,23,85.33,17,219,"Europe"
"3745",1360630,0,69.75,33.77,117.36,30.61,206,"Europe"
"3746",1360660,0,21.5,13.25,11,5.38,227,"Europe"
"3747",1360663,0,151.5,76.8,106.67,64.67,221,"Europe"
"3748",1360668,0,13,8.12,15,7.12,187,"Europe"
"3749",1360692,0,349,214,3.2,205.89,227,"Europe"
"3750",1360693,0,1254,1254,1,935.5,226,"Europe"
"3751",1360700,0,592,258.61,72,240.99,183,"Europe"
"3752",1360716,0,416,106,109.62,104.44,163,"Europe"
"3753",1360719,0,46.9,46.9,19,33.9,31,"Europe"
"3754",1360725,0,1296.25,480.17,9.33,465.43,223,"Europe"
"3755",1360736,0,5,5,1,0,215,"Europe"
"3756",1360743,0,9718,3448.12,564.88,3172.8,219,"Europe"
"3757",1360749,0,64.24,33.28,10.83,23.9,166,"Europe"
"3758",1360763,0,1,1,2,0,89,"Europe"
"3759",1360777,0,132.5,132.5,28,102.5,228,"Europe"
"3760",1360778,0,14,14,3,15,200,"Europe"
"3761",1360792,0,1298.5,606.17,64.33,593,198,"Europe"
"3762",1360808,0,256.15,256.15,223,263.15,228,"Europe"
"3763",1360814,0,52,52,33,43,204,"Europe"
"3764",1360854,0,7895,3755.33,301.33,3801.67,226,"Europe"
"3765",1360864,0,15015.55,2015.15,19.73,1884.98,165,"Europe"
"3766",1360871,0,4593,583.17,43.42,509.42,144,"Europe"
"3767",1360875,0,231.5,41.2,61.07,37.31,183,"Europe"
"3768",1360876,1,1546.75,847.35,120,838.73,225,"Europe"
"3769",1360878,0,163.5,163.5,157,180.62,228,"Europe"
"3770",1360887,0,38.95,29.9,49.5,13.98,205,"Europe"
"3771",1360898,0,574.81,334.12,113.2,258.35,219,"Asia"
"3772",1360901,0,9,9,9,4,187,"Asia"
"3773",1360910,0,170,170,170,162.5,138,"Asia"
"3774",1360942,0,1565,1001.25,95.5,940.08,177,"Asia"
"3775",1360953,0,225.5,225.5,207,196,228,"Europe"
"3776",1360964,1,38.94,23.8,36.67,17.39,190,"Asia"
"3777",1360982,0,64,64,16,14,215,"Europe"
"3778",1360991,0,2,2,2,0,159,"Europe"
"3779",1360997,1,0.1,0.1,1,0.08,170,"Europe"
"3780",1361035,0,1554,693.83,163.33,689.5,224,"Europe"
"3781",1361045,0,18600,1181.28,77.13,1164.25,204,"Europe"
"3782",1361051,0,815,97.98,42.36,90.12,34,"Europe"
"3783",1361067,0,7037,1198.49,87,1165.15,82,"Europe"
"3784",1361071,0,201,123.86,1.29,103.29,177,"Europe"
"3785",1361087,0,625.39,185.83,179.4,187.91,184,"Europe"
"3786",1361089,0,811,426,58.33,372.67,210,"Europe"
"3787",1361090,0,6085,802.64,234.41,805.36,139,"Asia"
"3788",1361131,0,2952.5,1914.88,356.5,1764.88,20,"Europe"
"3789",1361139,0,5,5,3,0,107,"Europe"
"3790",1361151,0,11.19,11.19,16,9.71,215,"Europe"
"3791",1361159,0,516.4,516.4,13,465.25,30,"Europe"
"3792",1361162,1,0.5,0.5,1,0.41,207,"Europe"
"3793",1361169,0,69.5,69.5,24,30.9,207,"Europe"
"3794",1361174,0,66,66,2,41,194,"Europe"
"3795",1361177,1,5,3,3,0.5,201,"Europe"
"3796",1361186,1,0.5,0.37,1.67,0.32,168,"Europe"
"3797",1361214,0,1255,486.44,306.24,474.88,82,"Europe"
"3798",1361219,0,19,19,2,10.5,212,"Europe"
"3799",1361224,0,449,276.75,142,225.75,207,"Asia"
"3800",1361227,0,110.5,110.5,26,60.5,225,"Europe"
"3801",1361235,0,195.25,54.65,117.6,43.7,101,"Europe"
"3802",1361241,1,11983,3002.46,88.38,2964.65,226,"Europe"
"3803",1361243,0,7.5,7.5,4,0,227,"Europe"
"3804",1361263,0,30870.25,7093.12,902.07,6447.27,228,"Europe"
"3805",1361269,1,19.2,8,6.67,5.32,55,"Europe"
"3806",1361271,0,350.5,350.5,113,325.5,228,"Europe"
"3807",1361275,0,5,2.67,2.67,1.5,222,"Asia"
"3808",1361299,0,4658.5,606.97,125.63,551.81,191,"Europe"
"3809",1361302,0,11.25,11.25,9,6.75,223,"Europe"
"3810",1361308,0,4919.75,965.09,862.56,930.02,225,"Europe"
"3811",1361321,0,340.54,102.17,51.99,90.29,199,"Europe"
"3812",1361323,0,67,35.67,19,25.83,226,"Asia"
"3813",1361331,0,4491,1223.29,204.07,1212.16,197,"Europe"
"3814",1361345,1,2658.5,612.33,510.83,607.92,204,"Europe"
"3815",1361360,0,219,219,69,195.75,223,"Europe"
"3816",1361361,0,5,2.88,4,1.05,101,"Europe"
"3817",1361371,0,2892,867.38,39,702.12,85,"Europe"
"3818",1361380,0,87.08,39.21,40.87,38.68,118,"Asia"
"3819",1361389,0,91,91,59,71,216,"Europe"
"3820",1361397,0,0,0,1.5,0,177,"Europe"
"3821",1361401,0,25.71,12.41,14,9.35,60,"Europe"
"3822",1361408,0,232.8,96.14,150.33,73.47,93,"Europe"
"3823",1361410,1,2,1.2,1,0.99,175,"Asia"
"3824",1361411,0,10,7.5,1,0,221,"Europe"
"3825",1361431,0,256,256,256,245.5,213,"Europe"
"3826",1361459,0,144.36,106.88,40.5,86.73,61,"Asia"
"3827",1361462,0,16.48,6.25,9.75,4.66,140,"Europe"
"3828",1361472,1,764.89,74.74,34.41,64.66,207,"Europe"
"3829",1361475,0,101.5,101.5,106,97,225,"Asia"
"3830",1361479,0,675,479,52.5,424.4,224,"Europe"
"3831",1361480,0,1753.57,818.37,343,778.34,15,"Europe"
"3832",1361482,0,20.32,20.32,18,18.29,119,"Asia"
"3833",1361493,0,6982.5,2637.12,367.83,2586,173,"Europe"
"3834",1361519,0,420.5,218.5,189,193.53,226,"Europe"
"3835",1361527,0,729.5,729.5,211,660.5,228,"Europe"
"3836",1361537,0,2226,364.94,62.56,329.61,23,"Europe"
"3837",1361541,0,4,4,6,1,62,"Europe"
"3838",1361544,0,398,398,88,298,228,"Europe"
"3839",1361570,0,75,75,4,88.75,222,"Europe"
"3840",1361584,0,113.63,40.09,28.71,34.2,53,"Europe"
"3841",1361588,0,29,23,18.67,20.67,155,"Europe"
"3842",1361610,0,9203,9203,1638,9003.5,206,"Europe"
"3843",1361613,1,966,289.78,28.56,260.28,218,"Europe"
"3844",1361628,0,808.17,808.17,165,636.29,158,"Asia"
"3845",1361636,0,34.43,18.83,14,9.2,200,"Europe"
"3846",1361637,0,3835,1268.76,5,1247.96,131,"Europe"
"3847",1361642,0,4910,1253,55.12,1355.81,89,"Oceania"
"3848",1361645,0,239.56,133.31,19.25,127.17,184,"Europe"
"3849",1361646,0,43.5,43.5,67,33.5,67,"Europe"
"3850",1361682,0,1162.5,489.5,464.5,486.42,83,"Europe"
"3851",1361692,0,2423,1211.5,6.5,1092.5,220,"Europe"
"3852",1361694,0,12399.87,1634.8,535.15,1590.84,92,"Europe"
"3853",1361707,0,575,202,40.67,201.83,218,"Europe"
"3854",1361711,0,13,13,5,0,223,"Europe"
"3855",1361712,0,9.5,9.5,10,3,199,"Europe"
"3856",1361715,1,10.75,3.83,3.33,3.83,149,"Europe"
"3857",1361730,0,24.5,12.67,13,7.33,225,"Europe"
"3858",1361731,0,1,1,1,0,227,"Europe"
"3859",1361736,0,4639.5,2654.5,466,2472.83,221,"Europe"
"3860",1361737,0,729,226.74,88.83,199.84,152,"Europe"
"3861",1361739,0,272,155.25,32,127.55,160,"Europe"
"3862",1361749,0,0.49,0.49,1,0.49,173,"Europe"
"3863",1361751,0,2707.75,301.74,116.92,251.83,10,"Europe"
"3864",1361772,0,354,78,38.14,68.36,86,"Europe"
"3865",1361775,1,132.5,51.38,21.5,47.86,198,"Europe"
"3866",1361778,0,65,65,21,43,30,"Europe"
"3867",1361779,0,161,136.75,10,98.27,225,"Europe"
"3868",1361798,0,137.5,137.5,23,87.75,139,"Europe"
"3869",1361799,0,46.55,38.11,75.4,20.75,175,"Europe"
"3870",1361805,0,15.56,9.75,19,5.32,225,"Europe"
"3871",1361807,0,1372,780.67,146.33,760.83,215,"Europe"
"3872",1361817,0,44,42,18.5,17.5,224,"Americas"
"3873",1361831,1,313.88,75.98,138.57,69.9,8,"Asia"
"3874",1361854,0,5732.3,1919.64,457.75,1797.17,222,"Europe"
"3875",1361868,0,291.09,143.73,98.25,136.57,212,"Europe"
"3876",1361871,0,137.5,92.93,47.5,78.97,129,"Asia"
"3877",1361873,0,69,20.14,29.25,13.64,184,"Asia"
"3878",1361880,0,13457.25,2931.3,390.58,2628.26,106,"Europe"
"3879",1361910,0,10,10,10,0,109,"Europe"
"3880",1361922,1,0.5,0.5,1,0.41,61,"Europe"
"3881",1361932,0,55,55,56,42,208,"Europe"
"3882",1361935,0,229,229,218,218,175,"Asia"
"3883",1361951,0,4108,633.38,461.38,629,88,"Europe"
"3884",1361959,1,29,10.3,2,8.5,183,"Europe"
"3885",1361990,0,1320,396.88,67.8,358.88,224,"Europe"
"3886",1361992,0,37130,3784.65,443.78,3780.76,87,"Europe"
"3887",1362011,0,120,50.25,51.5,38.94,101,"Europe"
"3888",1362019,1,468,193,46.64,210,10,"Europe"
"3889",1362055,0,41.66,16.05,14.65,9.72,205,"Europe"
"3890",1362058,0,0.1,0.1,1,0.08,176,"Europe"
"3891",1362060,0,945,312.5,35.57,275,28,"Europe"
"3892",1362062,0,652,475.5,35,379,210,"Europe"
"3893",1362081,0,135,100,16.67,72,140,"Asia"
"3894",1362087,0,149.74,60.96,35.25,61.02,225,"Europe"
"3895",1362094,0,10,10,10,4,226,"Europe"
"3896",1362095,0,457,240.57,71,235.43,221,"Europe"
"3897",1362104,0,2211,591.08,129.67,574.62,227,"Europe"
"3898",1362105,0,11.1,7.57,12,3.34,222,"Asia"
"3899",1362111,0,4.02,4.02,3,2.16,37,"Asia"
"3900",1362142,0,1475.98,465.12,37.92,410.39,101,"Europe"
"3901",1362159,0,646,166.94,83.75,142.38,192,"Asia"
"3902",1362168,0,6105,1037.14,141.34,1016.91,173,"Europe"
"3903",1362179,0,9,9,9,8,216,"Asia"
"3904",1362189,0,23.5,23.5,3,28.5,227,"Europe"
"3905",1362201,0,126.72,41.28,10,36.86,120,"Asia"
"3906",1362233,0,4316,1389,205.75,1256.25,17,"Europe"
"3907",1362236,0,63,36.5,20,25.09,226,"Europe"
"3908",1362239,0,24,21.33,7.67,15.33,220,"Europe"
"3909",1362253,0,510.5,186.82,64.27,181.61,8,"Europe"
"3910",1362269,1,14.4,14.4,6.67,11.88,196,"Europe"
"3911",1362278,1,329,201,29.15,151.88,221,"Europe"
"3912",1362280,0,1147.95,325.49,81.75,287.99,217,"Europe"
"3913",1362283,0,2562.25,687.69,409.1,671.68,7,"Asia"
"3914",1362287,0,613,178.3,13.2,178.2,197,"Europe"
"3915",1362294,0,3,3,6,0.92,141,"Europe"
"3916",1362309,0,14052,14052,720,13552.5,225,"Europe"
"3917",1362325,0,824.38,824.38,682,744.55,222,"Europe"
"3918",1362335,0,214,58.17,10.67,46.47,151,"Europe"
"3919",1362338,0,2303.74,510.06,587.86,455.53,145,"Europe"
"3920",1362341,0,6912.5,2579.39,1.33,2544.44,172,"Europe"
"3921",1362347,0,660.59,317.96,6,292.4,142,"Europe"
"3922",1362354,0,8762.02,1228.11,67.06,1156.33,202,"Europe"
"3923",1362360,0,46.75,46.75,64,16.75,227,"Europe"
"3924",1362366,0,64528.25,10949.01,85.18,10412.69,5,"Europe"
"3925",1362378,0,26,26,26,16.5,209,"Europe"
"3926",1362385,0,15,15,3,0,227,"Europe"
"3927",1362389,0,24002,2151.12,102.25,2178.08,118,"Europe"
"3928",1362395,0,154873,28295.34,507.45,28006.75,213,"Europe"
"3929",1362397,0,331,314.88,5.5,288.5,25,"Europe"
"3930",1362407,0,6,6,3,0,203,"Europe"
"3931",1362411,0,299.38,64.61,39.4,63.8,217,"Europe"
"3932",1362412,0,2609,2609,545,2435.8,227,"Europe"
"3933",1362415,0,1803,357.62,128.36,336.28,16,"Europe"
"3934",1362420,0,15.5,15.5,36,17.75,140,"Europe"
"3935",1362429,1,104.32,32.77,25.25,22.65,84,"Europe"
"3936",1362447,0,2.06,2.06,2,1.03,212,"Europe"
"3937",1362450,0,3079.74,1780,203,1601.5,110,"Asia"
"3938",1362452,0,21.5,18.75,44.5,14.75,220,"Asia"
"3939",1362456,0,235.67,90.76,33.12,93.58,27,"Europe"
"3940",1362459,0,15,15,3,20,54,"Europe"
"3941",1362465,0,2693,288.48,19,283.41,46,"Europe"
"3942",1362467,0,20.78,20.78,35,12.76,215,"Europe"
"3943",1362470,0,51072.5,11186.31,234.12,10816.88,212,"Europe"
"3944",1362475,0,265.59,113.93,23.33,77.76,225,"Asia"
"3945",1362482,0,55,55,41,27.22,32,"Europe"
"3946",1362494,0,1991.75,792.72,16.53,729.87,154,"Europe"
"3947",1362496,0,33,18,17.5,18.25,214,"Asia"
"3948",1362514,0,406.5,81.2,6.47,77.97,197,"Europe"
"3949",1362519,0,198.88,198.88,275,141.88,227,"Americas"
"3950",1362520,0,1660,907.5,1.25,598.12,219,"Europe"
"3951",1362526,0,100,56.88,5.67,14.44,27,"Europe"
"3952",1362528,0,793,674.5,71,605,226,"Europe"
"3953",1362536,0,191.26,51.29,62.6,38.57,52,"Europe"
"3954",1362539,0,320.5,201.5,134,186.5,214,"Europe"
"3955",1362540,0,3594,601.08,1.92,590.52,38,"Europe"
"3956",1362545,0,1050.65,152.62,3.3,124.83,184,"Europe"
"3957",1362554,0,5544,1038.42,195,998.27,207,"Europe"
"3958",1362562,1,45,45,19,15,218,"Europe"
"3959",1362586,0,238,70.5,32.71,60.57,26,"Asia"
"3960",1362589,0,18,18,18,14.5,184,"Europe"
"3961",1362590,0,528.54,147.01,241.67,140.88,224,"Asia"
"3962",1362624,0,75988.5,3616.37,262.82,3522.25,5,"Europe"
"3963",1362627,0,259,259,7,252,227,"Europe"
"3964",1362628,0,10,9.25,5.5,11.5,193,"Europe"
"3965",1362634,0,1800,1242.5,30.53,874.38,213,"Europe"
"3966",1362653,0,601.02,235.97,93.83,212.91,227,"Europe"
"3967",1362671,0,151.75,79.28,91,74.1,225,"Europe"
"3968",1362673,0,189,99.33,74.33,108.17,226,"Europe"
"3969",1362694,0,1595,913,348.14,843,187,"Europe"
"3970",1362707,0,6927,762.97,87.61,757.89,183,"Europe"
"3971",1362708,0,583.5,324.25,184.5,317.75,73,"Europe"
"3972",1362711,0,481.5,367,28.5,368.47,203,"Europe"
"3973",1362744,0,73.33,34.44,52.4,29.57,3,"Europe"
"3974",1362755,0,1058,327.17,2,326.83,157,"Europe"
"3975",1362759,0,155,78,57.5,52.5,178,"Europe"
"3976",1362771,0,1714,269.25,237.37,247.46,3,"Europe"
"3977",1362773,0,1064,411.55,153.9,369.64,18,"Europe"
"3978",1362780,0,1091.5,445.62,261.17,423.21,172,"Europe"
"3979",1362788,0,5.72,5.72,2,2.71,206,"Asia"
"3980",1362790,0,28.07,28.07,35,19.88,223,"Asia"
"3981",1362806,0,148,148,34,108,104,"Europe"
"3982",1362810,0,2472.65,798.18,6.17,757.11,22,"Europe"
"3983",1362814,0,34172,10137.71,4.95,9771.14,4,"Europe"
"3984",1362837,0,311,293,13.5,105.5,144,"Europe"
"3985",1362840,0,281,145.5,11.5,57,74,"Europe"
"3986",1362850,0,7890,2404.33,67,2231.08,185,"Europe"
"3987",1362888,0,1131,244.72,17.22,241.17,16,"Europe"
"3988",1362912,0,20,20,20,15,188,"Europe"
"3989",1362928,0,7040,1766.43,77.29,1741.79,217,"Europe"
"3990",1362932,0,2581.5,860.25,303.25,827.75,220,"Europe"
"3991",1362947,0,661.94,146.85,163,141.79,57,"Europe"
"3992",1362956,0,1062,325.06,18.44,295.61,82,"Europe"
"3993",1362957,0,552,552,127,495,227,"Asia"
"3994",1362974,0,10163.35,1489.11,175.82,1359.36,94,"Europe"
"3995",1362979,0,171.37,41.8,72.44,40.73,16,"Europe"
"3996",1362995,1,8,8,1,6.6,167,"Europe"
"3997",1363014,0,104.2,104.2,36,164.62,150,"Europe"
"3998",1363022,0,1752.75,952.5,63,867.25,225,"Europe"
"3999",1363025,0,24,13.33,9,7.67,194,"Europe"
"4000",1363028,0,1622.24,201.78,118.92,161.85,18,"Americas"
"4001",1363040,0,131.75,131.75,6,133,159,"Europe"
"4002",1363049,0,715,715,127,632.5,225,"Europe"
"4003",1363052,0,33,32,1.5,24,160,"Europe"
"4004",1363074,0,86,86,4,121.04,15,"Europe"
"4005",1363078,0,89,22.56,22.56,18.5,170,"Asia"
"4006",1363093,0,33.59,33.59,3,32.47,191,"Europe"
"4007",1363096,0,39.96,39.96,2,39.97,204,"Europe"
"4008",1363104,0,787,365.25,149,342,2,"Europe"
"4009",1363138,0,16000,4596.42,141,4187.08,194,"Europe"
"4010",1363150,0,89377,20212.5,168.33,19874.72,1,"Europe"
"4011",1363158,0,325,166.5,39,165,54,"Europe"
"4012",1363161,0,10664.25,2263.96,698.01,2281.58,4,"Europe"
"4013",1363168,0,79,79,65,67,43,"Europe"
"4014",1363170,0,58,58,26,48,218,"Europe"
"4015",1363178,0,30,21.25,42.5,17.88,166,"Europe"
"4016",1363180,0,73,73,19,62,224,"Europe"
"4017",1363192,0,787.5,212.83,37.83,174.33,71,"Europe"
"4018",1363195,0,246.5,246.5,251,236,3,"Asia"
"4019",1363226,0,1,0.5,0.5,0.5,101,"Europe"
"4020",1363236,0,711,711,131,657,203,"Europe"
"4021",1363242,0,267,261,24,194.25,226,"Europe"
"4022",1363249,0,819.04,685.45,454,504.34,128,"Europe"
"4023",1363270,0,44.27,35,34.5,40,70,"Europe"
"4024",1363272,0,8,4.75,4.5,2.25,169,"Asia"
"4025",1363286,0,20.96,8.51,9.67,3.84,221,"Europe"
"4026",1363287,0,1,1,1,0,219,"Asia"
"4027",1363302,0,42,12.83,11.83,11.88,170,"Europe"
"4028",1363350,0,203.5,95.5,141.5,55.77,225,"Europe"
"4029",1363353,0,0,0,3.5,0,122,"Europe"
"4030",1363354,0,535,535,35,520.5,158,"Europe"
"4031",1363359,0,4479,1127.7,182.48,1086.98,152,"Europe"
"4032",1363386,0,459,370.67,41.67,255.67,175,"Europe"
"4033",1363387,0,1079.35,833.17,344,733.17,24,"Europe"
"4034",1363417,0,2253.5,732.25,49.75,699,225,"Europe"
"4035",1363444,0,86.5,41.5,17,31.67,208,"Europe"
"4036",1363450,1,6.4,4,4.22,1.31,163,"Europe"
"4037",1363453,0,445,445,306,417,227,"Asia"
"4038",1363466,0,223,223,33,193,226,"Europe"
"4039",1363473,0,185.5,185.5,60,146.5,32,"Europe"
"4040",1363474,0,440.5,231.97,169,202.94,226,"Europe"
"4041",1363500,1,1.5,0.78,1.33,0.65,4,"Europe"
"4042",1363519,0,90,70.75,48.5,61.75,11,"Europe"
"4043",1363520,0,26.37,8.02,8,5.2,88,"Europe"
"4044",1363526,0,8,8,16,4.25,192,"Asia"
"4045",1363552,1,44.5,44.5,21,49,68,"Europe"
"4046",1363553,1,72,32.44,23.44,30.99,227,"Europe"
"4047",1363556,1,389.75,150.25,153.75,145.75,114,"Europe"
"4048",1363559,1,1.6,1.6,1,1.48,185,"Europe"
"4049",1363563,0,357.5,186.65,458,158.9,197,"Europe"
"4050",1363569,0,125.49,68.89,37.25,63.66,227,"Asia"
"4051",1363574,0,9.5,7.22,6,9.21,80,"Europe"
"4052",1363591,1,308,166.5,8.5,132.5,219,"Europe"
"4053",1363596,0,270,112.5,16,90,86,"Europe"
"4054",1363603,0,576,195.85,110.31,188.15,4,"Asia"
"4055",1363604,0,199.25,4.07,3.9,3.15,21,"Europe"
"4056",1363615,0,119,119,16,56,227,"Europe"
"4057",1363641,1,16,16,4,13.2,160,"Europe"
"4058",1363646,0,9,5.5,5.5,2.75,18,"Europe"
"4059",1363661,0,58.06,46.91,91.5,41.64,200,"Europe"
"4060",1363664,0,84.3,11.74,5.31,9.77,120,"Europe"
